,cluster
2019-05-14 11:10:00,2
2019-05-14 11:25:00,2
2019-05-15 14:15:00,2
2019-05-15 14:25:00,2
2019-05-15 14:30:00,2
2019-05-15 14:35:00,2
2019-05-15 14:40:00,2
2019-05-15 14:55:00,2
2019-05-15 15:00:00,2
2019-05-15 15:10:00,2
2019-05-15 15:15:00,2
2019-05-15 15:20:00,2
2019-05-15 15:25:00,2
2019-05-15 15:30:00,2
2019-05-15 15:40:00,2
2019-05-21 02:30:00,1
2019-05-21 02:35:00,2
2019-05-22 02:20:00,3
2019-05-22 02:45:00,3
2019-05-22 02:50:00,1
2019-06-03 01:15:00,2
2019-06-03 01:40:00,0
2019-06-22 03:05:00,1
2019-06-22 03:10:00,1
2019-06-22 03:15:00,1
2019-06-22 03:20:00,1
2019-06-22 03:25:00,1
2019-06-22 03:30:00,1
2019-06-22 03:50:00,0
2019-06-22 03:55:00,0
2019-06-22 04:05:00,0
2019-06-22 04:15:00,0
2019-06-22 04:20:00,0
2019-06-22 04:55:00,0
2019-06-22 05:20:00,0
2019-06-22 05:50:00,1
2019-06-22 06:00:00,1
2019-06-22 06:20:00,0
2019-06-22 06:25:00,0
2019-06-22 06:30:00,0
2019-06-22 06:35:00,0
2019-06-22 06:40:00,0
2019-06-22 06:45:00,0
2019-06-22 07:05:00,0
2019-06-22 07:10:00,0
2019-06-22 07:15:00,0
2019-06-22 07:20:00,0
2019-06-22 07:25:00,0
2019-06-22 07:30:00,0
2019-06-22 07:35:00,0
2019-06-22 07:40:00,0
2019-06-22 07:45:00,0
2019-06-22 07:50:00,0
2019-06-22 07:55:00,0
2019-06-22 08:00:00,0
2019-06-22 08:10:00,1
2019-06-22 08:15:00,0
2019-06-22 08:20:00,0
2019-06-22 08:25:00,0
2019-06-22 08:30:00,0
2019-06-22 08:35:00,0
2019-06-22 08:40:00,0
2019-06-22 08:45:00,0
2019-06-22 08:50:00,0
2019-06-22 08:55:00,0
2019-06-22 09:00:00,0
2019-06-22 09:05:00,0
2019-06-22 09:10:00,0
2019-06-22 09:15:00,0
2019-06-22 09:20:00,0
2019-06-22 09:25:00,0
2019-06-22 09:30:00,0
2019-06-22 09:35:00,0
2019-06-22 09:40:00,0
2019-06-22 09:45:00,0
2019-06-22 09:50:00,0
2019-06-22 09:55:00,0
2019-06-22 10:00:00,0
2019-06-22 10:05:00,0
2019-06-22 10:10:00,0
2019-06-22 10:15:00,0
2019-06-22 10:20:00,0
2019-06-22 10:25:00,0
2019-06-22 10:30:00,0
2019-06-22 10:35:00,0
2019-06-22 10:40:00,0
2019-06-22 10:45:00,0
2019-06-22 10:50:00,0
2019-06-22 10:55:00,0
2019-06-22 11:00:00,0
2019-06-22 11:05:00,0
2019-06-22 11:10:00,0
2019-06-22 11:15:00,0
2019-06-22 13:05:00,0
2019-06-22 13:55:00,0
2019-06-22 14:15:00,2
2019-06-22 15:50:00,1
2019-06-22 15:55:00,1
2019-06-27 00:15:00,3
2019-06-27 00:30:00,3
2019-07-01 03:05:00,1
2019-07-01 03:10:00,1
2019-07-01 03:15:00,1
2019-07-01 03:20:00,1
2019-07-01 03:25:00,2
2019-07-01 03:35:00,2
2019-07-01 03:45:00,2
2019-07-01 03:50:00,2
2019-07-01 20:05:00,2
2019-07-09 01:05:00,2
2019-07-09 01:20:00,2
2019-07-09 01:25:00,2
2019-07-09 01:35:00,2
2019-07-09 01:40:00,2
2019-07-10 00:15:00,3
2019-07-10 01:15:00,3
2019-07-10 01:20:00,3
2019-07-16 08:05:00,1
2019-07-16 08:40:00,1
2019-07-18 07:15:00,3
2019-07-18 23:25:00,1
2019-07-19 13:45:00,0
2019-07-19 13:50:00,0
2019-07-19 13:55:00,0
2019-07-19 16:05:00,0
2019-07-19 16:10:00,0
2019-07-19 16:15:00,0
2019-07-19 16:20:00,0
2019-07-19 16:25:00,0
2019-07-19 16:30:00,0
2019-07-19 16:35:00,1
2019-07-19 16:40:00,0
2019-07-19 16:45:00,0
2019-07-19 16:50:00,0
2019-07-19 16:55:00,0
2019-07-19 17:00:00,0
2019-07-19 17:05:00,1
2019-07-19 17:10:00,0
2019-07-19 17:15:00,0
2019-07-19 18:15:00,1
2019-07-19 18:20:00,2
2019-07-19 18:25:00,1
2019-07-19 18:30:00,2
2019-07-19 18:35:00,2
2019-07-19 18:40:00,2
2019-07-19 19:05:00,2
2019-07-19 19:10:00,2
2019-07-19 19:15:00,2
2019-07-19 19:20:00,2
2019-07-19 19:25:00,2
2019-07-19 19:30:00,2
2019-07-19 19:35:00,2
2019-07-19 19:45:00,1
2019-07-19 19:50:00,1
2019-07-19 19:55:00,1
2019-07-19 20:00:00,2
2019-07-19 20:05:00,1
2019-07-19 20:10:00,1
2019-07-19 20:15:00,1
2019-07-19 20:20:00,2
2019-07-19 20:25:00,1
2019-07-19 20:30:00,2
2019-07-19 20:45:00,2
2019-07-19 20:50:00,2
2019-07-26 10:30:00,2
2019-07-26 10:35:00,2
2019-07-31 01:25:00,3
2019-07-31 15:00:00,2
2019-07-31 16:10:00,2
2019-07-31 16:30:00,2
2019-07-31 16:35:00,2
2019-07-31 16:40:00,2
2019-08-03 03:00:00,1
2019-08-03 03:05:00,1
2019-08-03 03:20:00,1
2019-08-03 03:50:00,1
2019-08-03 04:10:00,1
2019-08-03 04:25:00,1
2019-08-03 04:30:00,1
2019-08-03 04:40:00,1
2019-08-03 04:45:00,1
2019-08-03 05:00:00,1
2019-08-03 05:05:00,1
2019-08-03 05:10:00,1
2019-08-03 05:15:00,1
2019-08-03 05:25:00,1
2019-08-03 05:30:00,1
2019-08-03 05:35:00,1
2019-08-03 05:40:00,1
2019-08-03 05:45:00,1
2019-08-03 05:50:00,1
2019-08-03 05:55:00,1
2019-08-03 06:00:00,1
2019-08-14 11:50:00,0
2019-08-14 12:15:00,2
2019-08-14 12:30:00,2
2019-08-14 12:35:00,1
2019-08-14 13:10:00,0
2019-08-14 13:15:00,0
2019-08-14 13:25:00,0
2019-08-14 13:45:00,2
2019-08-14 13:50:00,2
2019-08-14 14:20:00,2
2019-08-14 14:40:00,2
2019-08-14 14:45:00,2
2019-08-14 14:55:00,2
2019-08-14 15:00:00,2
2019-08-14 15:10:00,2
2019-08-14 15:20:00,2
2019-08-14 16:05:00,2
2019-08-14 17:55:00,2
2019-08-14 18:25:00,2
2019-08-16 10:45:00,2
2019-08-17 08:40:00,2
2019-08-17 08:45:00,1
2019-08-17 12:55:00,0
2019-08-17 13:00:00,0
2019-08-17 13:10:00,1
2019-08-17 13:15:00,1
2019-08-17 13:20:00,1
2019-08-17 13:25:00,1
2019-08-17 13:30:00,1
2019-08-17 13:35:00,2
2019-08-17 13:40:00,2
2019-08-17 13:45:00,1
2019-08-17 13:50:00,2
2019-08-17 13:55:00,2
2019-08-17 14:10:00,2
2019-08-17 14:15:00,2
2019-08-17 14:20:00,2
2019-08-17 14:25:00,2
2019-08-17 14:45:00,2
2019-08-17 14:50:00,2
2019-08-17 14:55:00,1
2019-08-17 15:00:00,2
2019-08-17 15:15:00,2
2019-08-17 15:20:00,2
2019-08-17 15:25:00,2
2019-08-17 15:30:00,2
2019-08-17 15:35:00,1
2019-08-17 15:40:00,2
2019-08-17 15:55:00,2
2019-08-17 16:00:00,2
2019-08-17 16:05:00,1
2019-08-19 17:20:00,3
2019-08-19 17:25:00,2
2019-08-23 21:10:00,3
2019-08-23 21:15:00,3
2019-08-30 07:05:00,3
2019-08-30 17:25:00,2
2019-08-30 17:30:00,2
2019-08-31 01:10:00,2
2019-08-31 04:40:00,3
2019-08-31 04:45:00,3
2019-08-31 04:50:00,3
2019-08-31 04:55:00,3
2019-08-31 05:00:00,3
2019-08-31 05:05:00,3
2019-08-31 05:10:00,3
2019-08-31 05:15:00,3
2019-08-31 05:20:00,3
2019-08-31 05:25:00,3
2019-08-31 05:35:00,3
2019-09-01 12:55:00,3
2019-09-01 13:15:00,3
2019-09-01 13:20:00,3
2019-09-01 13:25:00,3
2019-09-01 13:30:00,3
2019-09-01 13:35:00,2
2019-09-03 21:20:00,0
2019-09-03 21:25:00,0
2019-09-03 21:30:00,0
2019-09-03 22:00:00,1
2019-09-03 22:10:00,1
2019-09-03 22:15:00,0
2019-09-03 22:20:00,1
2019-09-03 22:25:00,1
2019-09-03 22:35:00,2
2019-09-03 22:40:00,2
2019-09-04 16:05:00,3
2019-09-14 07:25:00,0
2019-09-16 20:50:00,1
2019-09-16 20:55:00,1
2019-09-16 21:00:00,1
2019-09-16 21:05:00,1
2019-09-16 21:10:00,1
2019-09-16 21:15:00,1
2019-09-16 21:20:00,1
2019-09-16 21:25:00,1
2019-09-16 21:30:00,1
2019-09-16 21:35:00,1
2019-09-16 21:40:00,1
2019-09-16 21:45:00,1
2019-09-16 21:50:00,1
2019-09-16 21:55:00,1
2019-09-16 22:00:00,1
2019-09-16 22:05:00,1
2019-09-16 22:10:00,1
2019-09-16 22:15:00,1
2019-09-16 22:20:00,1
2019-09-16 22:25:00,1
2019-09-16 22:30:00,1
2019-09-16 22:35:00,1
2019-09-16 22:40:00,1
2019-09-16 22:45:00,1
2019-09-16 22:50:00,1
2019-09-16 22:55:00,1
2019-09-17 01:15:00,1
2019-09-17 01:20:00,1
2019-09-17 01:25:00,1
2019-09-17 01:30:00,1
2019-09-17 01:35:00,1
2019-09-17 01:40:00,1
2019-09-17 01:45:00,1
2019-09-17 01:50:00,1
2019-09-17 01:55:00,1
2019-09-17 02:00:00,1
2019-09-17 02:05:00,1
2019-09-17 02:10:00,1
2019-09-17 02:15:00,1
2019-09-17 02:20:00,1
2019-09-17 02:25:00,1
2019-09-17 02:30:00,1
2019-09-17 02:35:00,1
2019-09-17 02:40:00,1
2019-09-17 02:45:00,1
2019-09-17 02:50:00,1
2019-09-17 02:55:00,1
2019-09-17 03:00:00,1
2019-09-17 03:05:00,1
2019-09-17 03:10:00,1
2019-09-17 03:15:00,1
2019-09-17 03:20:00,1
2019-09-17 03:25:00,1
2019-09-17 03:30:00,1
2019-09-17 03:35:00,1
2019-09-17 03:40:00,1
2019-09-17 03:45:00,1
2019-09-17 03:50:00,1
2019-09-17 03:55:00,1
2019-09-17 04:00:00,1
2019-09-17 04:05:00,1
2019-09-17 04:10:00,1
2019-09-17 04:15:00,1
2019-09-17 04:20:00,1
2019-09-17 04:25:00,1
2019-09-17 04:30:00,1
2019-09-17 04:35:00,1
2019-09-17 04:40:00,1
2019-09-17 04:45:00,1
2019-09-17 04:50:00,1
2019-09-17 04:55:00,1
2019-09-17 05:00:00,1
2019-09-17 05:05:00,1
2019-09-17 05:10:00,1
2019-09-17 05:15:00,1
2019-09-17 05:20:00,1
2019-09-17 05:25:00,1
2019-09-17 05:30:00,1
2019-09-17 05:35:00,1
2019-09-17 05:40:00,1
2019-09-17 05:45:00,1
2019-09-17 05:50:00,1
2019-09-17 05:55:00,1
2019-09-17 06:00:00,1
2019-09-17 06:05:00,1
2019-09-17 06:10:00,1
2019-09-17 06:15:00,1
2019-09-17 06:20:00,1
2019-09-17 06:25:00,1
2019-09-17 06:30:00,1
2019-09-17 06:35:00,1
2019-09-17 06:40:00,1
2019-09-17 06:45:00,1
2019-09-17 06:50:00,1
2019-09-17 06:55:00,1
2019-09-17 07:00:00,1
2019-09-17 07:05:00,1
2019-09-17 07:10:00,1
2019-09-17 07:15:00,1
2019-09-17 07:20:00,1
2019-09-17 07:25:00,1
2019-09-17 07:30:00,1
2019-09-17 07:35:00,1
2019-09-17 07:40:00,1
2019-09-17 07:45:00,1
2019-09-17 07:50:00,1
2019-09-17 07:55:00,1
2019-09-17 08:00:00,1
2019-09-17 08:05:00,1
2019-09-17 08:10:00,1
2019-09-17 08:15:00,1
2019-10-24 06:30:00,1
2019-10-24 06:35:00,1
2019-10-26 09:05:00,1
2019-10-26 09:35:00,1
2019-10-26 09:40:00,1
2019-10-26 09:50:00,1
2019-10-26 09:55:00,1
2019-10-26 10:00:00,1
2019-10-26 10:05:00,1
2019-10-26 10:15:00,0
2019-10-26 10:30:00,0
2019-10-26 10:40:00,0
2019-10-26 10:45:00,0
2019-10-26 10:50:00,0
2019-10-26 11:00:00,1
2019-10-26 11:15:00,1
2019-10-26 11:35:00,2
2019-10-26 11:40:00,2
2019-10-26 11:45:00,2
2019-10-26 11:50:00,2
2019-10-26 12:50:00,1
2019-10-26 12:55:00,0
2019-10-26 13:00:00,0
2019-10-26 13:15:00,2
2019-10-26 13:20:00,2
2019-10-26 13:25:00,2
2019-10-26 14:40:00,0
2019-10-26 14:45:00,0
2019-10-26 14:50:00,0
2019-10-26 14:55:00,1
2019-10-27 06:25:00,1
2019-10-27 06:40:00,1
2019-10-27 06:45:00,1
2019-10-27 06:50:00,2
2019-10-27 06:55:00,1
2019-10-27 07:00:00,1
2019-10-27 07:05:00,1
2019-10-27 07:10:00,1
2019-10-27 07:15:00,1
2019-10-27 07:20:00,1
2019-10-27 07:25:00,2
2019-10-27 07:45:00,0
2019-10-27 07:50:00,0
2019-10-27 08:00:00,0
2019-10-27 08:05:00,0
2019-10-27 08:10:00,0
2019-10-27 08:25:00,0
2019-10-27 08:30:00,1
2019-10-27 08:35:00,1
2019-10-27 08:40:00,1
2019-10-27 17:20:00,0
2019-10-27 17:25:00,1
2019-10-27 17:30:00,1
2019-10-27 17:35:00,1
2019-10-27 18:10:00,2
2019-10-29 11:25:00,2
2019-10-29 11:50:00,1
2019-10-29 12:00:00,1
2019-10-29 12:05:00,1
2019-10-29 12:10:00,1
2019-11-01 06:40:00,3
2019-11-03 15:35:00,3
2019-11-03 15:40:00,3
2019-11-03 17:20:00,3
2019-11-03 18:00:00,3
2019-11-03 18:05:00,3
2019-11-03 20:20:00,3
2019-11-03 20:35:00,3
2019-11-03 20:40:00,3
2019-11-03 20:55:00,3
2019-11-03 21:00:00,3
2019-11-04 01:25:00,3
2019-11-04 18:35:00,3
2019-11-04 18:45:00,3
2019-11-04 19:05:00,3
2019-11-04 19:15:00,3
2019-11-04 20:35:00,3
2019-11-05 00:25:00,3
2019-11-05 09:35:00,3
2019-11-05 20:30:00,3
2019-11-05 20:45:00,3
2019-11-05 20:50:00,3
2019-11-06 01:10:00,2
2019-11-06 01:25:00,2
2019-11-06 01:30:00,2
2019-11-06 01:40:00,3
2019-11-06 01:45:00,3
2019-11-06 01:55:00,2
2019-11-06 03:05:00,2
2019-11-06 03:10:00,2
2019-11-06 03:20:00,2
2019-11-06 03:25:00,2
2019-11-06 03:40:00,2
2019-11-06 03:45:00,2
2019-11-06 03:50:00,2
2019-11-06 04:00:00,2
2019-11-06 04:05:00,2
2019-11-06 04:20:00,2
2019-11-06 05:00:00,2
2019-11-06 05:05:00,2
2019-11-06 05:20:00,2
2019-11-06 05:55:00,3
2019-11-06 06:00:00,3
2019-11-06 06:10:00,2
2019-11-06 06:45:00,2
2019-11-06 06:55:00,2
2019-11-06 07:05:00,3
2019-11-06 07:10:00,2
2019-11-06 07:15:00,2
2019-11-06 07:20:00,2
2019-11-06 07:25:00,2
2019-11-06 07:35:00,3
2019-11-06 07:40:00,2
2019-11-06 07:55:00,3
2019-11-06 08:00:00,3
2019-11-06 08:10:00,3
2019-11-06 09:00:00,3
2019-11-06 09:05:00,3
2019-11-06 09:10:00,3
2019-11-06 09:15:00,2
2019-11-06 09:20:00,3
2019-11-06 09:25:00,3
2019-11-06 09:30:00,3
2019-11-06 09:35:00,3
2019-11-06 09:40:00,3
2019-11-06 09:45:00,3
2019-11-06 09:50:00,3
2019-11-06 09:55:00,3
2019-11-06 10:00:00,3
2019-11-06 10:05:00,3
2019-11-06 10:10:00,2
2019-11-06 10:15:00,3
2019-11-06 10:20:00,3
2019-11-06 10:25:00,2
2019-11-06 10:30:00,3
2019-11-06 10:35:00,3
2019-11-06 10:40:00,3
2019-11-06 10:45:00,2
2019-11-06 10:50:00,2
2019-11-06 10:55:00,2
2019-11-06 11:00:00,2
2019-11-06 11:05:00,2
2019-11-06 11:10:00,2
2019-11-06 11:15:00,2
2019-11-06 11:20:00,2
2019-11-06 11:40:00,2
2019-11-06 11:45:00,2
2019-11-06 11:50:00,2
2019-11-06 22:10:00,3
2019-11-07 02:10:00,3
2019-11-07 17:35:00,3
2019-11-07 17:40:00,3
2019-11-08 14:15:00,3
2019-11-08 14:20:00,3
2019-11-08 14:25:00,3
2019-11-08 14:30:00,2
2019-11-08 20:05:00,1
2019-11-08 20:10:00,1
2019-11-08 20:15:00,1
2019-11-09 13:30:00,3
2019-11-09 13:35:00,3
2019-11-11 15:30:00,3
2019-11-11 15:45:00,3
2019-11-11 16:00:00,3
2019-11-11 16:05:00,3
2019-11-11 16:10:00,3
2019-11-14 04:05:00,2
2019-11-14 22:05:00,3
2019-11-14 22:20:00,3
2019-11-14 22:25:00,3
2019-11-17 13:45:00,3
2019-11-17 15:25:00,3
2019-11-17 15:30:00,3
2019-11-18 19:35:00,3
2019-11-18 23:30:00,3
2019-11-19 00:20:00,3
2019-11-19 00:40:00,3
2019-11-19 17:05:00,3
2019-11-19 18:15:00,3
2019-11-20 17:10:00,1
2019-11-20 17:25:00,1
2019-11-20 17:30:00,1
2019-11-20 17:45:00,2
2019-11-21 14:40:00,3
2019-11-22 00:35:00,1
2019-11-22 00:40:00,0
2019-11-22 00:45:00,0
2019-11-28 13:35:00,1
2019-11-28 13:40:00,2
2019-11-28 13:50:00,2
2019-11-28 14:00:00,2
2019-11-29 11:40:00,1
2019-12-24 04:55:00,1
2019-12-24 23:25:00,0
2019-12-24 23:30:00,0
2019-12-24 23:35:00,0
2019-12-25 00:10:00,0
2019-12-25 00:15:00,0
2019-12-25 00:20:00,0
2019-12-25 00:25:00,0
2019-12-25 00:30:00,0
2019-12-25 00:35:00,0
2019-12-25 00:40:00,0
2019-12-25 00:45:00,0
2019-12-25 00:50:00,0
2019-12-25 00:55:00,0
2019-12-25 01:00:00,0
2019-12-25 01:10:00,2
2019-12-25 01:15:00,1
2019-12-25 01:25:00,2
2019-12-25 01:45:00,0
2019-12-25 01:50:00,2
2019-12-25 01:55:00,2
2019-12-25 02:00:00,2
2019-12-25 02:10:00,1
2019-12-25 02:15:00,2
2019-12-25 02:20:00,1
2019-12-25 02:25:00,2
2019-12-25 02:30:00,0
2019-12-25 02:35:00,0
2019-12-25 02:40:00,2
2019-12-25 02:45:00,1
2019-12-25 02:50:00,1
2019-12-25 02:55:00,1
2019-12-25 03:00:00,2
2019-12-25 03:05:00,1
2019-12-25 03:10:00,1
2019-12-25 03:15:00,2
2019-12-25 03:20:00,2
2019-12-25 03:25:00,2
2019-12-25 03:30:00,2
2019-12-25 03:35:00,0
2019-12-25 03:40:00,0
2019-12-25 04:00:00,2
2019-12-25 04:05:00,0
2019-12-25 04:10:00,0
2019-12-25 04:15:00,0
2019-12-25 04:20:00,0
2019-12-25 04:25:00,0
2019-12-25 04:30:00,0
2019-12-25 04:35:00,0
2019-12-25 04:40:00,0
2019-12-25 04:50:00,0
2019-12-25 05:00:00,0
2019-12-25 06:20:00,0
2019-12-25 07:35:00,0
2019-12-25 07:55:00,0
2019-12-25 09:10:00,0
2019-12-25 09:55:00,2
2020-01-04 09:35:00,3
2020-01-08 20:00:00,2
2020-01-27 10:20:00,3
2020-01-27 10:25:00,3
2020-01-27 10:30:00,3
2020-01-27 10:40:00,3
2020-01-27 11:35:00,3
2020-01-27 11:50:00,3
2020-01-27 12:15:00,3
2020-01-29 03:05:00,0
2020-01-29 03:10:00,0
2020-01-29 03:15:00,0
2020-01-29 03:20:00,0
2020-01-29 03:25:00,0
2020-01-29 03:30:00,0
2020-01-29 03:35:00,1
2020-02-14 09:25:00,3
2020-02-14 14:25:00,3
2020-02-14 14:35:00,3
2020-02-15 06:55:00,3
2020-02-15 15:20:00,3
2020-02-15 21:30:00,3
2020-02-15 22:20:00,3
2020-02-15 22:25:00,3
2020-02-15 22:35:00,3
2020-02-15 22:40:00,3
2020-02-15 22:45:00,3
2020-02-15 23:00:00,3
2020-02-15 23:05:00,3
2020-02-15 23:45:00,3
2020-02-16 00:25:00,3
2020-02-16 00:30:00,3
2020-02-16 00:45:00,3
2020-02-16 00:50:00,3
2020-02-16 00:55:00,3
2020-02-16 01:00:00,3
2020-02-16 01:05:00,3
2020-02-17 15:45:00,3
2020-02-17 17:40:00,3
2020-02-17 17:45:00,3
2020-02-17 17:50:00,3
2020-02-17 17:55:00,3
2020-02-17 18:00:00,3
2020-02-17 18:05:00,3
2020-02-17 18:10:00,3
2020-02-17 18:15:00,3
2020-02-17 18:20:00,3
2020-02-17 18:30:00,3
2020-02-17 18:35:00,3
2020-02-17 18:40:00,3
2020-02-17 18:45:00,3
2020-02-17 20:50:00,3
2020-02-17 21:00:00,3
2020-02-17 21:05:00,3
2020-02-18 01:00:00,3
2020-02-18 01:10:00,3
2020-02-18 01:15:00,3
2020-02-18 01:25:00,3
2020-02-18 01:30:00,3
2020-02-18 01:45:00,3
2020-02-18 01:50:00,3
2020-02-18 01:55:00,3
2020-02-18 02:05:00,3
2020-02-18 02:10:00,3
2020-02-18 02:15:00,3
2020-02-18 02:20:00,3
2020-02-18 02:30:00,3
2020-02-18 02:35:00,3
2020-02-18 02:40:00,3
2020-02-18 02:45:00,3
2020-02-18 02:50:00,3
2020-02-18 02:55:00,3
2020-02-18 03:00:00,3
2020-02-18 03:05:00,3
2020-02-18 03:10:00,3
2020-02-18 03:15:00,3
2020-02-18 03:25:00,3
2020-02-18 03:30:00,3
2020-02-18 03:55:00,3
2020-02-18 04:00:00,3
2020-02-18 04:30:00,3
2020-02-18 04:35:00,3
2020-02-18 04:40:00,3
2020-02-18 04:50:00,3
2020-02-18 04:55:00,3
2020-02-18 05:05:00,3
2020-02-18 05:15:00,3
2020-02-18 05:20:00,3
2020-02-18 06:15:00,3
2020-02-18 06:45:00,3
2020-02-18 06:55:00,3
2020-02-18 07:05:00,3
2020-02-18 07:15:00,3
2020-02-18 09:30:00,3
2020-02-18 15:40:00,3
2020-02-18 16:00:00,3
2020-02-18 16:05:00,3
2020-02-18 16:15:00,3
2020-02-18 16:25:00,3
2020-02-18 16:30:00,3
2020-02-18 16:35:00,3
2020-02-18 16:45:00,3
2020-02-18 16:50:00,3
2020-02-18 17:10:00,3
2020-02-18 17:20:00,3
2020-02-18 17:25:00,3
2020-02-18 17:30:00,3
2020-02-18 19:10:00,3
2020-02-18 19:15:00,3
2020-02-18 19:35:00,3
2020-02-18 20:00:00,3
2020-02-18 20:20:00,3
2020-02-18 20:30:00,3
2020-02-18 20:35:00,3
2020-02-18 20:40:00,3
2020-02-18 20:50:00,3
2020-02-18 20:55:00,3
2020-02-18 21:05:00,3
2020-02-18 21:10:00,3
2020-02-18 21:15:00,3
2020-02-18 21:45:00,3
2020-02-18 22:05:00,3
2020-02-18 22:10:00,3
2020-02-18 22:20:00,3
2020-02-18 22:25:00,3
2020-02-18 22:30:00,3
2020-02-18 22:50:00,3
2020-02-18 22:55:00,3
2020-02-18 23:05:00,3
2020-02-18 23:20:00,3
2020-02-18 23:25:00,3
2020-02-18 23:55:00,3
2020-02-19 00:00:00,3
2020-02-19 00:05:00,3
2020-02-19 00:10:00,3
2020-02-19 00:15:00,3
2020-02-19 00:20:00,3
2020-02-19 00:25:00,3
2020-02-19 00:30:00,3
2020-02-19 00:35:00,3
2020-02-19 00:55:00,3
2020-02-19 01:30:00,3
2020-02-19 03:50:00,3
2020-02-19 07:50:00,3
2020-02-19 13:20:00,3
2020-02-19 14:25:00,3
2020-02-20 17:00:00,3
2020-02-20 17:40:00,3
2020-02-20 17:45:00,3
2020-02-20 18:00:00,3
2020-02-20 18:05:00,3
2020-02-20 18:10:00,3
2020-02-20 18:15:00,3
2020-02-20 18:35:00,3
2020-02-20 19:40:00,3
2020-02-20 20:25:00,3
2020-02-21 03:05:00,3
2020-02-21 08:15:00,3
2020-02-22 05:05:00,2
2020-02-23 09:10:00,1
2020-02-23 09:15:00,1
2020-02-23 09:20:00,1
2020-02-23 09:25:00,1
2020-02-23 10:35:00,1
2020-02-23 10:40:00,2
2020-02-27 16:15:00,3
2020-03-02 17:20:00,3
2020-03-02 17:25:00,2
2020-03-02 17:30:00,0
2020-03-02 17:35:00,1
2020-03-02 17:40:00,1
2020-03-07 15:25:00,2
2020-03-07 15:30:00,2
2020-03-07 15:55:00,2
2020-03-07 16:10:00,2
2020-03-07 17:10:00,2
2020-03-07 17:25:00,2
2020-03-07 18:05:00,2
2020-03-07 18:10:00,2
2020-03-07 18:55:00,2
2020-03-07 19:15:00,2
2020-03-07 19:25:00,2
2020-03-07 19:55:00,2
2020-03-07 21:05:00,3
2020-03-08 00:00:00,2
2020-03-08 00:05:00,2
2020-03-08 00:10:00,2
2020-03-08 00:45:00,2
2020-03-08 04:10:00,2
2020-03-08 04:50:00,2
2020-03-08 05:05:00,2
2020-03-08 05:10:00,2
2020-03-08 06:25:00,2
2020-03-08 06:45:00,2
2020-03-08 07:45:00,3
2020-03-08 07:50:00,3
2020-03-11 17:05:00,3
2020-03-12 11:35:00,3
2020-03-12 11:40:00,3
2020-03-12 13:35:00,3
2020-03-12 14:25:00,3
2020-03-12 17:25:00,3
2020-03-12 17:50:00,3
2020-03-13 05:50:00,3
2020-03-22 16:05:00,3
2020-03-22 16:10:00,3
2020-03-22 16:25:00,3
2020-03-22 16:30:00,2
2020-03-22 16:35:00,2
2020-03-22 16:55:00,2
2020-03-22 17:00:00,3
2020-03-22 19:50:00,0
2020-03-22 19:55:00,0
2020-03-22 20:00:00,0
2020-03-22 20:05:00,0
2020-03-22 20:10:00,0
2020-03-22 20:15:00,0
2020-03-22 20:20:00,0
2020-03-22 20:25:00,0
2020-03-22 20:30:00,0
2020-03-22 20:35:00,0
2020-05-02 00:20:00,1
2020-05-02 00:25:00,1
2020-05-02 00:30:00,1
2020-05-02 00:35:00,1
2020-05-02 00:40:00,1
2020-05-02 00:45:00,1
2020-05-02 01:15:00,2
2020-05-02 01:20:00,2
2020-05-02 10:55:00,1
2020-05-02 13:40:00,2
2020-05-02 13:45:00,2
2020-05-04 14:45:00,1
2020-05-05 16:50:00,3
2020-05-12 18:20:00,2
2020-05-12 20:55:00,3
2020-05-15 12:45:00,3
2020-05-17 10:35:00,1
2020-05-17 21:00:00,1
2020-05-17 21:05:00,1
2020-05-17 21:10:00,2
2020-05-17 21:15:00,2
2020-05-17 21:25:00,2
2020-05-21 11:40:00,1
2020-05-26 11:10:00,2
2020-05-26 11:15:00,1
2020-05-26 11:20:00,1
2020-05-26 11:25:00,1
2020-05-26 16:55:00,3
2020-05-27 15:20:00,3
2020-05-28 01:35:00,2
2020-05-28 02:05:00,1
2020-05-28 02:15:00,1
2020-05-28 07:30:00,3
2020-05-30 15:10:00,3
2020-05-30 15:15:00,3
2020-05-31 21:05:00,3
2020-05-31 21:20:00,3
2020-06-18 21:20:00,3
2020-06-18 21:30:00,3
2020-06-27 22:20:00,2
2020-06-28 00:40:00,2
2020-06-28 01:10:00,2
2020-06-28 01:45:00,2
2020-06-28 03:00:00,2
2020-06-28 03:05:00,2
2020-06-28 03:10:00,2
2020-06-28 03:15:00,2
2020-06-28 03:20:00,2
2020-06-28 03:25:00,2
2020-06-28 03:40:00,2
2020-06-28 03:45:00,2
2020-06-28 04:30:00,2
2020-06-28 04:45:00,2
2020-06-30 15:15:00,3
2020-06-30 15:20:00,3
2020-07-07 12:40:00,3
2020-07-08 17:00:00,3
2020-07-09 11:35:00,3
2020-07-17 15:35:00,1
2020-07-17 15:40:00,1
2020-07-17 16:05:00,1
2020-07-17 16:10:00,1
2020-07-17 16:30:00,2
2020-07-17 16:35:00,1
2020-07-17 16:40:00,2
2020-07-17 16:50:00,2
2020-07-17 16:55:00,2
2020-07-17 17:00:00,2
2020-07-17 17:15:00,1
2020-07-18 12:10:00,3
2020-07-18 13:00:00,3
